Msg ID;Time Stamp; PTU VAR 1 ; PTU VAR 2 ; PTU VAR 3 ; PTU VAR 4 ; PTU VAR 5 ; PTU VAR 6 ; PTU VAR 7 ; PTU VAR 8 ; PTU VAR 9 ; PTU VAR 10 ; PTU VAR 11 ; PTU VAR 12 ; PTU VAR 13 ; PTU VAR 14 ; PTU VAR 15 ; PTU VAR 16 ; PTU VAR 17 ; PTU VAR 18 ; PTU VAR 19 ; PTU VAR 20 ; PTU VAR 21 ; PTU VAR 22 ; PTU VAR 23 ; PTU VAR 24 ; PTU VAR 25 ; PTU VAR 26 ; PTU VAR 27 ; PTU VAR 28 ; PTU VAR 29 ; PTU VAR 30 ; PTU VAR 31 ; PTU VAR 32 ; PTU VAR 33 ; PTU VAR 34 ; PTU VAR 35 ; PTU VAR 36 ; PTU VAR 37 ; PTU VAR 38 ; PTU VAR 39 ; PTU VAR 40 ; PTU VAR 41 ; PTU VAR 42 ; PTU VAR 43 ; PTU VAR 44 ; PTU VAR 45 ; PTU VAR 46 ; PTU VAR 47 ; PTU VAR 48 ; PTU VAR 49 ; PTU VAR 50 ; PTU VAR 51 ; PTU VAR 52 ; PTU VAR 53 ; PTU VAR 54 ; PTU VAR 55 ; PTU VAR 56 ; PTU VAR 57 ; PTU VAR 58 ; PTU VAR 59 ; PTU VAR 60 ; PTU VAR 61 ; PTU VAR 62 ; PTU VAR 63 ; PTU VAR 64 ; PTU VAR 65 ; PTU VAR 66 ; PTU VAR 67 ; PTU VAR 68 ; PTU VAR 69 ; PTU VAR 70 ; PTU VAR 71 ; PTU VAR 72 ; PTU VAR 73 ; PTU VAR 74 ; PTU VAR 75 ; PTU VAR 76 ; PTU VAR 77 ; PTU VAR 78 ; PTU VAR 79 ; PTU VAR 80 
;;Distance To Station                     ;Actual Acceleration                     ;Command Acceleration                    ;Actual Speed                            ;Command Speed                           ;Tractive Effort Request                 ;RATO Database: PM Accel Rate            ;RATO Database: PM Cruise Speed          ;RATO Database: PM Decel Rate            ;RATO Database: PM Coast Level           ;Command State                           ;PI-Speed Error                          ;Station Target Speed                    ;Reference Velocity                      ;Target Acceleration                     ;SSP - Safe_Speed                        ;SSP - Warning Speed                     ;Operating Mode                          ;Next Platform ID                        ;Head VO Packed                          ;Head Footprint Packed                   ;Remote Head FP Packed                   ;Tail Footprint Packed                   ;Tail VO Packed                          ;Remote Tail FP Packed                   ;Controlling ATC                         ;VATC Craddle Index                      ;Train Operator Mode Selection           ;PM Cruise Speed                         ;Distance To Station MET                 ;Occupied Berths                         ;Debug  0                                ;Debug  1                                ;Debug  2                                ;Debug  3                                ;Debug  4                                ;Debug  5                                ;Debug  6                                ;Debug  7                                ;Debug  8                                ;Debug 9                                 ;Debug 10                                ;Debug 11                                ;Debug 12                                ;Debug 13                                ;Debug 14                                ;Debug 15                                ;Debug 16                                ;Debug 17                                ;Debug 18                                ;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;Debug 19                                ;Change Speed Acceleration               ;Flarein Acceleration                    ;---;---;---;---;---;---;---;---;---;---;---;---
1474;13 Nov 2018 12:21:48:0358;0.3;-0.949;-0.36;0.11;0;-11818;100;60;100;0;NO_MOTION;-0.11;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1968;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1475;13 Nov 2018 12:21:48:0418;0.3;-0.949;-0.36;0.11;0;-11818;100;60;100;0;NO_MOTION;-0.11;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1968;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1476;13 Nov 2018 12:21:48:0488;0.3;-0.9;-0.34;0.11;0;-8860;100;60;100;0;NO_MOTION;-0.11;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1968;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1477;13 Nov 2018 12:21:48:0548;0.3;-0.9;-0.33;0.07;0;-8860;100;60;100;0;NO_MOTION;-0.07;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1968;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1478;13 Nov 2018 12:21:48:0618;0.3;-0.798;-0.31;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1968;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1479;13 Nov 2018 12:21:48:0668;0.3;-0.798;-0.31;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1968;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1480;13 Nov 2018 12:21:48:0728;0.3;-0.698;-0.29;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1968;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1481;13 Nov 2018 12:21:48:0798;0.3;-0.598;-0.27;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1968;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1482;13 Nov 2018 12:21:48:0868;0.3;-0.498;-0.26;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1483;13 Nov 2018 12:21:48:0918;0.3;-0.498;-0.26;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1484;13 Nov 2018 12:21:48:0978;0.3;-0.398;-0.24;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1485;13 Nov 2018 12:21:49:0048;0.3;-0.249;-0.22;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1486;13 Nov 2018 12:21:49:0118;0.3;-0.149;-0.21;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1487;13 Nov 2018 12:21:49:0188;0.3;-0.149;-0.21;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1488;13 Nov 2018 12:21:49:0248;0.3;-0.049;-0.19;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1489;13 Nov 2018 12:21:49:0308;0.3;-0.049;-0.17;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1490;13 Nov 2018 12:21:49:0378;0.3;0;-0.15;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1491;13 Nov 2018 12:21:49:0438;0.3;0;-0.15;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1492;13 Nov 2018 12:21:49:0498;0.3;0;-0.14;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1493;13 Nov 2018 12:21:49:0558;0.3;0;-0.12;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1494;13 Nov 2018 12:21:49:0618;0.3;0;-0.11;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1495;13 Nov 2018 12:21:49:0688;0.3;0;-0.11;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1496;13 Nov 2018 12:21:49:0748;0.3;0;-0.09;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1497;13 Nov 2018 12:21:49:0808;0.3;0;-0.07;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1498;13 Nov 2018 12:21:49:0878;0.3;0;-0.05;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1972;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1499;13 Nov 2018 12:21:49:0978;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1500;13 Nov 2018 12:21:50:0048;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1501;13 Nov 2018 12:21:50:0108;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;28.58;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;2.24;-1.9;;;;;;;;;;;;
1502;13 Nov 2018 12:21:50:0168;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1503;13 Nov 2018 12:21:50:0238;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1504;13 Nov 2018 12:21:50:0288;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10352517.9;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1505;13 Nov 2018 12:21:50:0358;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240000;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1506;13 Nov 2018 12:21:50:0418;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1507;13 Nov 2018 12:21:50:0508;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1508;13 Nov 2018 12:21:50:0578;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1509;13 Nov 2018 12:21:50:0638;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1510;13 Nov 2018 12:21:50:0698;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1511;13 Nov 2018 12:21:50:0768;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1512;13 Nov 2018 12:21:50:0828;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1513;13 Nov 2018 12:21:50:0888;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1514;13 Nov 2018 12:21:50:0948;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1976;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1515;13 Nov 2018 12:21:51:0018;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1516;13 Nov 2018 12:21:51:0068;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1517;13 Nov 2018 12:21:51:0138;0.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;0;17.15;0;30.45;28.58;UTO_MODE;81;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;0;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;-1.9;;;;;;;;;;;;
1518;13 Nov 2018 12:21:51:0198;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1519;13 Nov 2018 12:21:51:0288;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1520;13 Nov 2018 12:21:51:0358;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1521;13 Nov 2018 12:21:51:0418;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1522;13 Nov 2018 12:21:51:0478;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1523;13 Nov 2018 12:21:51:0548;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1524;13 Nov 2018 12:21:51:0608;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1525;13 Nov 2018 12:21:51:0668;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1526;13 Nov 2018 12:21:51:0728;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1527;13 Nov 2018 12:21:51:0808;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1528;13 Nov 2018 12:21:51:0868;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1529;13 Nov 2018 12:21:51:0928;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1530;13 Nov 2018 12:21:51:0998;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1980;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
1531;13 Nov 2018 12:21:52:0068;3251.3;0;0;0;0;-8860;100;60;100;0;NO_MOTION;0;60;17.15;0;30.45;28.58;UTO_MODE;91;10240468;10240466.8;0;10240041.2;10240030.3;0;VERDADERO;VATC_B;NO REQ;60;991.6;0x1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1984;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
